#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date
,"
Asia
",214177844,34109.0,1535995.0,199.0,198776221.0,42580.0,13865628.0,15540.0,,,,,,Asia,,,,,,,2023-02-24
,"
North America
",124454659,13166.0,1609910.0,100.0,119688106.0,39469.0,3156643.0,7752.0,,,,,,North America,,,,,,,2023-02-24
,"
Europe
",246116716,51474.0,2016321.0,223.0,241707445.0,28487.0,2392950.0,6461.0,,,,,,Europe,,,,,,,2023-02-24
,"
South America
",67966089,15202.0,1350361.0,141.0,66204615.0,7649.0,411113.0,10195.0,,,,,,South America,,,,,,,2023-02-24
,"
Oceania
",13987191,2961.0,26076.0,16.0,13826284.0,2416.0,134831.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-24
,"
Africa
",12791178,424.0,258576.0,,12074525.0,101.0,458077.0,547.0,,,,,,Africa,,,,,,,2023-02-24
,"

",721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-24
16.0,Taiwan,10105039,10307.0,18203.0,60.0,9803603.0,12577.0,283233.0,,423007.0,762.0,30742304.0,"1,286,903",23888595.0,Asia,2.0,1312.0,1.0,4310.0,3.0,11856.0,2023-03-05
17.0,Argentina,10044125,,130463.0,,9909866.0,,3796.0,363.0,218302.0,2836.0,35716069.0,"776,264",46010234.0,South America,5.0,353.0,1.0,,,83.0,2023-03-05
18.0,Netherlands,8598182,,22992.0,,8560296.0,432.0,14894.0,53.0,499562.0,1336.0,25984435.0,"1,509,718",17211447.0,Europe,2.0,749.0,1.0,,,865.0,2023-03-05
19.0,Iran,7570232,463.0,144893.0,15.0,7339704.0,63.0,85635.0,341.0,88003.0,1684.0,55034937.0,"639,771",86022837.0,Asia,11.0,594.0,2.0,50.0,0.2,995.0,2023-03-05
20.0,Mexico,7470128,,333096.0,,6703859.0,,433173.0,,56780.0,2532.0,19572325.0,"148,768",131562772.0,North America,18.0,395.0,7.0,,,3293.0,2023-03-05
21.0,Indonesia,6737159,165.0,160930.0,2.0,6573185.0,576.0,3044.0,,24136.0,577.0,114158919.0,"408,975",279134505.0,Asia,41.0,1735.0,2.0,6.0,0.01,11.0,2023-03-05
22.0,Poland,6432315,427.0,118952.0,,5335940.0,,977423.0,696.0,170439.0,3152.0,38309361.0,"1,015,092",37739785.0,Europe,6.0,317.0,1.0,110.0,,25899.0,2023-03-05
23.0,Colombia,6360089,,142629.0,,6183658.0,,33802.0,342.0,123466.0,2769.0,36951507.0,"717,327",51512762.0,South America,8.0,361.0,1.0,,,656.0,2023-03-05
24.0,Austria,5940935,4129.0,21922.0,1.0,5859818.0,3661.0,59195.0,72.0,655247.0,2418.0,211273524.0,"23,302,116",9066710.0,Europe,2.0,414.0,0.0,4550.0,0.1,6529.0,2023-03-05
25.0,Greece,5871458,,36185.0,,5814325.0,2618.0,20948.0,115.0,569125.0,3507.0,102228365.0,"9,909,078",10316637.0,Europe,2.0,285.0,0.0,,,2031.0,2023-03-05
26.0,Portugal,5568084,,26180.0,,5538074.0,,3830.0,61.0,549090.0,2582.0,45980330.0,"4,534,294",10140570.0,Europe,2.0,387.0,0.0,,,378.0,2023-03-05
27.0,Ukraine,5389439,,111235.0,,5265577.0,,12627.0,,124778.0,2575.0,32603805.0,"754,855",43192122.0,Europe,8.0,388.0,1.0,,,292.0,2023-03-05
28.0,Chile,5180329,2559.0,64230.0,8.0,5108603.0,7102.0,7496.0,83.0,269105.0,3337.0,48515971.0,"2,520,285",19250195.0,South America,4.0,300.0,0.0,1330.0,0.4,389.0,2023-03-05
29.0,Malaysia,5043790,164.0,36966.0,1.0,4997620.0,198.0,9204.0,4.0,152008.0,1114.0,68255672.0,"2,057,067",33181072.0,Asia,7.0,898.0,0.0,50.0,0.03,277.0,2023-03-05
30.0,Israel,4801511,281.0,12307.0,4.0,4781252.0,,7952.0,57.0,514852.0,1320.0,41373364.0,"4,436,346",9326000.0,Asia,2.0,758.0,0.0,300.0,0.4,853.0,2023-03-05
31.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,,2023-03-05
32.0,Thailand,4728035,,33911.0,,4692636.0,,1488.0,,67468.0,484.0,17270775.0,"246,450",70078203.0,Asia,15.0,2067.0,4.0,,,21.0,2023-03-05
33.0,Belgium,4727795,,33775.0,,4661628.0,558.0,32392.0,43.0,405184.0,2895.0,36752058.0,"3,149,741",11668278.0,Europe,2.0,345.0,0.0,,,2776.0,2023-03-05
34.0,Czechia,4614022,137.0,42465.0,,4562772.0,1149.0,8785.0,39.0,429740.0,3955.0,57018324.0,"5,310,559",10736784.0,Europe,2.0,253.0,0.0,130.0,,818.0,2023-03-05
35.0,Canada,4591149,,51249.0,,4506654.0,1529.0,33246.0,99.0,119597.0,1335.0,66343123.0,"1,728,207",38388419.0,North America,8.0,749.0,1.0,,,866.0,2023-03-05
36.0,Peru,4486832,167.0,219493.0,8.0,4265284.0,111.0,2055.0,33.0,133203.0,6516.0,38089514.0,"1,130,783",33684208.0,South America,8.0,153.0,1.0,50.0,0.2,61.0,2023-03-05
37.0,Switzerland,4391007,,14452.0,,4373026.0,,3529.0,39.0,500477.0,1647.0,23833472.0,"2,716,487",8773637.0,Europe,2.0,607.0,0.0,,,402.0,2023-03-05
38.0,Philippines,4077002,144.0,66153.0,10.0,4001906.0,241.0,8943.0,162.0,36237.0,588.0,34637220.0,"307,862",112508994.0,Asia,28.0,1701.0,3.0,10.0,0.09,79.0,2023-03-05
39.0,South Africa,4064889,,102595.0,,3912506.0,,49788.0,192.0,66905.0,1689.0,26795090.0,"441,027",60756135.0,Africa,15.0,592.0,2.0,,,819.0,2023-03-05
40.0,Romania,3340342,,67704.0,,3263301.0,,9337.0,115.0,175518.0,3558.0,26676248.0,"1,401,701",19031335.0,Europe,6.0,281.0,1.0,,,491.0,2023-03-05
41.0,Denmark,3175509,35.0,8281.0,4.0,3166343.0,124.0,885.0,19.0,544222.0,1419.0,129202569.0,"22,142,875",5834950.0,Europe,2.0,705.0,0.0,60.0,0.7,152.0,2023-03-05
42.0,Hong Kong,2883700,45.0,13463.0,1.0,2859361.0,3479.0,10876.0,28.0,379220.0,1770.0,76127725.0,"10,011,143",7604299.0,Asia,3.0,565.0,0.0,60.0,0.1,1430.0,2023-03-05
43.0,Sweden,2698535,,23703.0,,2671601.0,218.0,3231.0,8.0,264071.0,2320.0,19477620.0,"1,906,026",10218971.0,Europe,4.0,431.0,1.0,,,316.0,2023-03-05
44.0,Serbia,2496295,487.0,17855.0,8.0,2464243.0,691.0,14197.0,15.0,288488.0,2063.0,12432146.0,"1,436,741",8653016.0,Europe,3.0,485.0,1.0,560.0,0.9,1641.0,2023-03-05
45.0,Iraq,2465545,,25375.0,,2439497.0,,673.0,21.0,58474.0,602.0,19544451.0,"463,523",42164965.0,Asia,17.0,1662.0,2.0,,,16.0,2023-03-05
46.0,Singapore,2230570,,1722.0,,2149583.0,,79265.0,1.0,375293.0,290.0,24756666.0,"4,165,302",5943546.0,Asia,3.0,3452.0,0.0,,,13336.0,2023-03-05
47.0,New Zealand,2216852,,3904.0,,2205354.0,,7594.0,,452585.0,797.0,7768604.0,"1,586,011",4898203.0,Australia/Oceania,2.0,1255.0,1.0,,,1550.0,2023-03-05
48.0,Hungary,2195926,,48751.0,,2143184.0,,3991.0,13.0,228593.0,5075.0,11394556.0,"1,186,160",9606259.0,Europe,4.0,197.0,1.0,,,415.0,2023-03-05
49.0,Bangladesh,2037829,,29445.0,,1998448.0,,9936.0,,12138.0,175.0,15254399.0,"90,862",167885689.0,Asia,82.0,5702.0,11.0,,,59.0,2023-03-05
50.0,Slovakia,1863398,21.0,21030.0,,1841110.0,27.0,1258.0,20.0,341270.0,3852.0,7405889.0,"1,356,342",5460193.0,Europe,3.0,260.0,1.0,40.0,,230.0,2023-03-05
51.0,Georgia,1825598,,16965.0,,1776548.0,,32085.0,,459995.0,4275.0,16920079.0,"4,263,340",3968738.0,Asia,2.0,234.0,0.0,,,8084.0,2023-03-05
52.0,Jordan,1746997,,14122.0,,1731007.0,,1868.0,59.0,169597.0,1371.0,17201885.0,"1,669,945",10300869.0,Asia,6.0,729.0,1.0,,,181.0,2023-03-05
53.0,Ireland,1703850,,8691.0,,1692852.0,240.0,2307.0,12.0,339399.0,1731.0,13033385.0,"2,596,189",5020199.0,Europe,3.0,578.0,0.0,,,460.0,2023-03-05
54.0,Pakistan,1577164,45.0,30643.0,,1538689.0,,7832.0,7.0,6873.0,134.0,30570862.0,"133,213",229488994.0,Asia,146.0,7489.0,8.0,2.0,,34.0,2023-03-05
55.0,Norway,1479259,24.0,5213.0,,1473371.0,48.0,675.0,20.0,268401.0,946.0,11002430.0,"1,996,315",5511370.0,Europe,4.0,1057.0,1.0,40.0,,122.0,2023-03-05
56.0,Finland,1462976,,8936.0,,1452167.0,97.0,1873.0,21.0,263364.0,1609.0,12047792.0,"2,168,835",5554960.0,Europe,4.0,622.0,0.0,,,337.0,2023-03-05
57.0,Kazakhstan,1408124,,13846.0,,1383020.0,,11258.0,24.0,73321.0,721.0,11575012.0,"602,707",19205043.0,Asia,14.0,1387.0,2.0,,,586.0,2023-03-05
58.0,Slovenia,1329877,102.0,7074.0,,1318457.0,93.0,4346.0,8.0,639969.0,3404.0,2839240.0,"1,366,311",2078034.0,Europe,2.0,294.0,1.0,490.0,,2091.0,2023-03-05
59.0,Lithuania,1306327,51.0,9594.0,,1290461.0,49.0,6272.0,7.0,490785.0,3604.0,10381848.0,"3,900,446",2661708.0,Europe,2.0,277.0,0.0,190.0,,2356.0,2023-03-05
60.0,Bulgaria,1297062,25.0,38219.0,,1255863.0,2.0,2980.0,24.0,189502.0,5584.0,11062249.0,"1,616,202",6844597.0,Europe,5.0,179.0,1.0,40.0,,435.0,2023-03-05
61.0,Morocco,1272487,1.0,16296.0,,1256141.0,17.0,50.0,3.0,33688.0,431.0,12991937.0,"343,950",37772756.0,Africa,30.0,2318.0,3.0,3.0,,1.0,2023-03-05
62.0,Croatia,1268992,,17971.0,,1250549.0,,472.0,10.0,312615.0,4427.0,5503682.0,"1,355,825",4059286.0,Europe,3.0,226.0,1.0,,,116.0,2023-03-05
63.0,Guatemala,1237564,229.0,20178.0,1.0,1216320.0,259.0,1066.0,5.0,66593.0,1086.0,6948424.0,"373,892",18584039.0,North America,15.0,921.0,3.0,120.0,0.05,57.0,2023-03-05
64.0,Lebanon,1232517,216.0,10840.0,5.0,1087587.0,,134090.0,74.0,184375.0,1622.0,4795578.0,"717,380",6684849.0,Asia,5.0,617.0,1.0,320.0,0.7,20059.0,2023-03-05
65.0,Costa Rica,1204164,,9230.0,,860711.0,,334223.0,52.0,232358.0,1781.0,4659757.0,"899,158",5182354.0,North America,4.0,561.0,1.0,,,64493.0,2023-03-05
66.0,Bolivia,1193908,93.0,22365.0,,1159036.0,215.0,12507.0,220.0,99553.0,1865.0,2705422.0,"225,590",11992656.0,South America,10.0,536.0,4.0,80.0,,1043.0,2023-03-05
67.0,Tunisia,1150962,,29331.0,,,,,44.0,95542.0,2435.0,5002248.0,"415,240",12046656.0,Africa,10.0,411.0,2.0,,,965.0,2023-03-05
68.0,Cuba,1112625,3.0,8530.0,,1104008.0,4.0,87.0,,98413.0,754.0,14319601.0,"1,266,588",11305652.0,North America,10.0,1325.0,1.0,3.0,,8.0,2023-03-05
69.0,Ecuador,1057121,,36014.0,,1020564.0,,543.0,759.0,58361.0,1988.0,3082403.0,"170,173",18113361.0,South America,17.0,503.0,6.0,,,30.0,2023-03-05
70.0,UAE,1052519,,2349.0,,1035507.0,,14663.0,,104398.0,233.0,199309468.0,"19,769,264",10081785.0,Asia,10.0,4292.0,0.0,,,1454.0,2023-03-05
71.0,Uruguay,1034303,,7617.0,,1026186.0,,500.0,18.0,295852.0,2179.0,6114822.0,"1,749,083",3496016.0,South America,3.0,459.0,1.0,,,143.0,2023-03-05
72.0,Panama,1031273,,8604.0,,1022299.0,,370.0,16.0,231905.0,1935.0,7532271.0,"1,693,801",4446964.0,North America,4.0,517.0,1.0,,,83.0,2023-03-05
73.0,Mongolia,1007897,,2179.0,,1005716.0,,2.0,192.0,298364.0,645.0,4030048.0,"1,193,000",3378078.0,Asia,3.0,1550.0,1.0,,,6.0,2023-03-05
74.0,Nepal,1001149,,12020.0,,989123.0,1.0,6.0,,33123.0,398.0,6014248.0,"198,979",30225582.0,Asia,30.0,2515.0,5.0,,,2.0,2023-03-05
75.0,Belarus,994037,,7118.0,,985592.0,,1327.0,,105381.0,755.0,13646641.0,"1,446,722",9432800.0,Europe,9.0,1325.0,1.0,,,141.0,2023-03-05
76.0,Latvia,976095,,6244.0,,969510.0,,341.0,13.0,527951.0,3377.0,7865291.0,"4,254,183",1848837.0,Europe,2.0,296.0,0.0,,,184.0,2023-03-05
77.0,Saudi Arabia,829784,54.0,9617.0,,816938.0,49.0,3229.0,42.0,23149.0,268.0,45160066.0,"1,259,874",35844909.0,Asia,43.0,3727.0,1.0,20.0,,90.0,2023-03-05
78.0,Azerbaijan,828721,39.0,10129.0,2.0,818383.0,17.0,209.0,,80457.0,983.0,7532345.0,"731,281",10300205.0,Asia,12.0,1017.0,1.0,40.0,0.2,20.0,2023-03-05
79.0,Paraguay,808401,,19878.0,,,,,7.0,110651.0,2721.0,2657506.0,"363,751",7305843.0,South America,9.0,368.0,3.0,,,12347.0,2023-03-05
80.0,Bahrain,709230,462.0,1552.0,,706013.0,,1665.0,5.0,397554.0,870.0,10744948.0,"6,023,010",1783983.0,Asia,3.0,1149.0,0.0,2590.0,,933.0,2023-03-05
81.0,Sri Lanka,672034,2.0,16830.0,,655202.0,,2.0,,31148.0,780.0,6486117.0,"300,619",21575842.0,Asia,32.0,1282.0,3.0,9.0,,9.0,2023-03-05
82.0,Kuwait,663456,,2570.0,,660237.0,,649.0,,151463.0,587.0,8455743.0,"1,930,391",4380326.0,Asia,7.0,1704.0,1.0,,,148.0,2023-03-05
83.0,Dominican Republic,660705,,4384.0,,644785.0,,11536.0,4.0,59758.0,397.0,3740928.0,"338,350",11056370.0,North America,17.0,2522.0,3.0,,,1043.0,2023-03-05
84.0,Cyprus,650685,,1330.0,,644185.0,,5170.0,60.0,531872.0,1087.0,9640118.0,"7,879,860",1223387.0,Asia,2.0,920.0,0.0,,,4226.0,2023-03-05
85.0,Myanmar,633946,1.0,19490.0,,614410.0,1.0,46.0,,11479.0,353.0,10071815.0,"182,371",55227143.0,Asia,87.0,2834.0,5.0,2.0,,8.0,2023-03-05
86.0,Palestine,621008,,5404.0,,615445.0,,159.0,17.0,116173.0,1011.0,3078533.0,"575,907",5345541.0,Asia,9.0,989.0,2.0,,,30.0,2023-03-05
87.0,Estonia,615119,,2940.0,,524990.0,,87189.0,3.0,465326.0,2224.0,3675293.0,"2,780,290",1321910.0,Europe,2.0,450.0,0.0,,,65957.0,2023-03-05
88.0,Moldova,607450,,11988.0,,504142.0,,91320.0,49.0,151364.0,2987.0,3216305.0,"801,437",4013171.0,Europe,7.0,335.0,1.0,,,22755.0,2023-03-05
89.0,Venezuela,552051,,5854.0,,545907.0,,290.0,36.0,18863.0,200.0,3359014.0,"114,771",29266991.0,South America,53.0,4999.0,9.0,,,10.0,2023-03-05
90.0,Egypt,515698,,24613.0,,442182.0,,48903.0,122.0,4858.0,232.0,3693367.0,"34,792",106156692.0,Africa,206.0,4313.0,29.0,,,461.0,2023-03-05
91.0,Libya,507174,,6437.0,,500734.0,,3.0,,72034.0,914.0,2483676.0,"352,758",7040745.0,Africa,14.0,1094.0,3.0,,,4.0,2023-03-05
92.0,Ethiopia,500050,11.0,7572.0,,487301.0,8.0,5177.0,1.0,4139.0,63.0,5493535.0,"45,472",120812698.0,Africa,242.0,15955.0,22.0,9.0,,43.0,2023-03-05
93.0,Qatar,494522,145.0,687.0,1.0,493435.0,210.0,400.0,32.0,165952.0,231.0,4065369.0,"1,364,257",2979915.0,Asia,6.0,4338.0,1.0,490.0,0.3,134.0,2023-03-05
94.0,Réunion,486588,,921.0,,418572.0,,67095.0,10.0,535854.0,1014.0,1603660.0,"1,766,027",908061.0,Africa,2.0,986.0,1.0,,,73888.0,2023-03-05
95.0,Honduras,472219,,11111.0,,,,,105.0,46200.0,1087.0,1635233.0,"159,984",10221247.0,North America,22.0,920.0,6.0,,,32145.0,2023-03-05
96.0,Armenia,446819,,8721.0,,435162.0,,2936.0,,150345.0,2934.0,3242901.0,"1,091,164",2971966.0,Asia,7.0,341.0,1.0,,,988.0,2023-03-05
97.0,Bosnia and Herzegovina,401636,,16279.0,,379084.0,,6273.0,,123606.0,5010.0,1884721.0,"580,036",3249317.0,Europe,8.0,200.0,2.0,,,1931.0,2023-03-05
98.0,Oman,399449,,4628.0,,384669.0,,10152.0,2.0,75028.0,869.0,25000000.0,"4,695,724",5323993.0,Asia,13.0,1150.0,0.0,,,1907.0,2023-03-05
99.0,North Macedonia,346852,,9662.0,,337068.0,,122.0,,166651.0,4642.0,2226216.0,"1,069,626",2081304.0,Europe,6.0,215.0,1.0,,,59.0,2023-03-05
100.0,Zambia,343135,12.0,4057.0,,338854.0,26.0,224.0,,17624.0,208.0,3943335.0,"202,531",19470234.0,Africa,57.0,4799.0,5.0,6.0,,12.0,2023-03-05
101.0,Kenya,342919,,5688.0,,337216.0,,15.0,1.0,6100.0,101.0,3967062.0,"70,569",56215221.0,Africa,164.0,9883.0,14.0,,,3.0,2023-03-05
102.0,Albania,334427,,3597.0,,329169.0,,1661.0,,116672.0,1255.0,1941032.0,"677,173",2866374.0,Europe,9.0,797.0,1.0,,,579.0,2023-03-05
103.0,Botswana,329727,,2801.0,,326868.0,,58.0,1.0,135070.0,1147.0,2026898.0,"830,300",2441162.0,Africa,7.0,872.0,1.0,,,24.0,2023-03-05
104.0,Luxembourg,297757,,1133.0,,288991.0,,7633.0,,463528.0,1764.0,4412567.0,"6,869,188",642371.0,Europe,2.0,567.0,0.0,,,11883.0,2023-03-05
105.0,Montenegro,288552,,2805.0,,285130.0,,617.0,6.0,459514.0,4467.0,2720118.0,"4,331,743",627950.0,Europe,2.0,224.0,0.0,,,983.0,2023-03-05
106.0,Brunei ,278698,,225.0,,243601.0,,34872.0,,625682.0,505.0,717784.0,"1,611,437",445431.0,Asia,2.0,1980.0,1.0,,,78288.0,2023-03-05
107.0,Algeria,271477,8.0,6881.0,,182803.0,4.0,81793.0,,5986.0,152.0,230861.0,"5,091",45350148.0,Africa,167.0,6591.0,196.0,2.0,,1804.0,2023-03-05
108.0,Nigeria,266598,,3155.0,,259917.0,,3526.0,11.0,1230.0,15.0,5708974.0,"26,339",216746934.0,Africa,813.0,68700.0,38.0,,,16.0,2023-03-05
109.0,Zimbabwe,264127,,5668.0,,257839.0,,620.0,12.0,17228.0,370.0,2525756.0,"164,744",15331428.0,Africa,58.0,2705.0,6.0,,,40.0,2023-03-05
110.0,Uzbekistan,251071,,1637.0,,241486.0,,7948.0,23.0,7302.0,48.0,1377915.0,"40,077",34382084.0,Asia,137.0,21003.0,25.0,,,231.0,2023-03-05
111.0,Mozambique,233098,,2242.0,,228805.0,,2051.0,11.0,7044.0,68.0,1371127.0,"41,437",33089461.0,Africa,142.0,14759.0,24.0,,,62.0,2023-03-05
112.0,Martinique,229807,,1098.0,,,,,12.0,614314.0,2935.0,828928.0,"2,215,870",374087.0,North America,2.0,341.0,0.0,,,611101.0,2023-03-05
113.0,Laos,218020,1.0,758.0,,,,,,29143.0,101.0,1233207.0,"164,845",7481023.0,Asia,34.0,9869.0,6.0,1.0,,28018.0,2023-03-05
114.0,Afghanistan,209390,20.0,7896.0,,191212.0,31.0,10282.0,45.0,5138.0,194.0,1202290.0,"29,501",40754388.0,Asia,195.0,5161.0,34.0,5.0,,252.0,2023-03-05
115.0,Iceland,209093,,229.0,,,,,2.0,605377.0,663.0,1996384.0,"5,780,036",345393.0,Europe,2.0,1508.0,0.0,,,385587.0,2023-03-05
116.0,Kyrgyzstan,206673,,2991.0,,196406.0,,7276.0,131.0,30717.0,445.0,1907195.0,"283,460",6728271.0,Asia,33.0,2250.0,4.0,,,1081.0,2023-03-05
117.0,Guadeloupe,201852,,1010.0,,,,,19.0,504890.0,2526.0,938039.0,"2,346,306",399794.0,North America,2.0,396.0,0.0,,,496736.0,2023-03-05
118.0,El Salvador,201785,,4230.0,,179410.0,,18145.0,8.0,30805.0,646.0,2610114.0,"398,467",6550389.0,North America,32.0,1549.0,3.0,,,2770.0,2023-03-05
119.0,Trinidad and Tobago,189296,,4347.0,,184553.0,,396.0,8.0,134578.0,3090.0,898169.0,"638,546",1406585.0,North America,7.0,324.0,2.0,,,282.0,2023-03-05
120.0,Maldives,185732,,311.0,,163687.0,,21734.0,25.0,343322.0,575.0,2213831.0,"4,092,223",540985.0,Asia,3.0,1740.0,0.0,,,40175.0,2023-03-05
121.0,Ghana,171209,37.0,1462.0,,169720.0,23.0,27.0,2.0,5285.0,45.0,2529956.0,"78,096",32395450.0,Africa,189.0,22158.0,13.0,10.0,,8.0,2023-03-05
122.0,Namibia,171156,,4090.0,,166776.0,,290.0,,64983.0,1553.0,1062663.0,"403,460",2633874.0,Africa,15.0,644.0,2.0,,,110.0,2023-03-05
123.0,Uganda,170504,,3630.0,,100431.0,,66443.0,3.0,3520.0,75.0,3012408.0,"62,198",48432863.0,Africa,284.0,13342.0,16.0,,,1372.0,2023-03-05
124.0,Jamaica,154196,,3502.0,,102393.0,,48301.0,,51655.0,1173.0,1183986.0,"396,633",2985094.0,North America,19.0,852.0,3.0,,,16181.0,2023-03-05
125.0,Cambodia,138719,,3056.0,,135658.0,,5.0,,8080.0,178.0,3091420.0,"180,062",17168639.0,Asia,124.0,5618.0,6.0,,,3.0,2023-03-05
126.0,Rwanda,133180,,1468.0,,131634.0,,78.0,,9792.0,108.0,6021981.0,"442,778",13600464.0,Africa,102.0,9265.0,2.0,,,6.0,2023-03-05
127.0,Cameroon,124392,,1965.0,,122344.0,,83.0,13.0,4457.0,70.0,1751774.0,"62,762",27911548.0,Africa,224.0,14204.0,16.0,,,3.0,2023-03-05
128.0,Malta,117477,,827.0,,116028.0,,622.0,4.0,264568.0,1862.0,2117102.0,"4,767,893",444033.0,Europe,4.0,537.0,0.0,,,1401.0,2023-03-05
129.0,Barbados,106645,,575.0,,106057.0,,13.0,,370266.0,1996.0,794426.0,"2,758,203",288023.0,North America,3.0,501.0,0.0,,,45.0,2023-03-05
130.0,Angola,105277,,1933.0,,103317.0,,27.0,,3006.0,55.0,1499795.0,"42,818",35027343.0,Africa,333.0,18121.0,23.0,,,8.0,2023-03-05
131.0,Channel Islands,101382,,227.0,,101029.0,,126.0,,574523.0,1286.0,1252808.0,"7,099,551",176463.0,Europe,2.0,777.0,0.0,,,714.0,2023-03-05
132.0,French Guiana,98041,,420.0,,11254.0,,86367.0,6.0,312065.0,1337.0,651257.0,"2,072,951",314169.0,South America,3.0,748.0,0.0,,,274906.0,2023-03-05
133.0,DRC,95749,,1464.0,,84321.0,,9964.0,,1005.0,15.0,846704.0,"8,890",95240792.0,Africa,995.0,65055.0,112.0,,,105.0,2023-03-05
134.0,Senegal,88921,,1971.0,,86947.0,,3.0,,5037.0,112.0,1146543.0,"64,946",17653671.0,Africa,199.0,8957.0,15.0,,,2.0,2023-03-05
135.0,Malawi,88702,,2686.0,,85580.0,,436.0,67.0,4395.0,133.0,624784.0,"30,959",20180839.0,Africa,228.0,7513.0,32.0,,,22.0,2023-03-05
136.0,Ivory Coast,88240,,834.0,,87375.0,,31.0,,3181.0,30.0,1680188.0,"60,564",27742298.0,Africa,314.0,33264.0,17.0,,,1.0,2023-03-05
137.0,Suriname,82467,,1404.0,,,,,,138175.0,2352.0,241357.0,"404,398",596831.0,South America,7.0,425.0,2.0,,,52464.0,2023-03-05
138.0,New Caledonia,79881,,314.0,,79558.0,,9.0,9.0,274585.0,1079.0,98964.0,"340,182",290915.0,Australia/Oceania,4.0,926.0,3.0,,,31.0,2023-03-05
139.0,French Polynesia,77957,,649.0,,,,,7.0,274338.0,2284.0,,,284164.0,Australia/Oceania,4.0,438.0,,,,154164.0,2023-03-05
140.0,Eswatini,74267,68.0,1425.0,2.0,72795.0,69.0,47.0,,62682.0,1203.0,1048704.0,"885,119",1184817.0,Africa,16.0,831.0,1.0,570.0,2.0,40.0,2023-03-05
141.0,Guyana,73075,,1298.0,,71756.0,,21.0,,92029.0,1635.0,722237.0,"909,567",794045.0,South America,11.0,612.0,1.0,,,26.0,2023-03-05
142.0,Belize,70757,,688.0,,70056.0,,13.0,6.0,171661.0,1669.0,576016.0,"1,397,453",412190.0,North America,6.0,599.0,1.0,,,32.0,2023-03-05
143.0,Fiji,68897,,883.0,,66860.0,,1154.0,,75755.0,971.0,668967.0,"735,560",909466.0,Australia/Oceania,13.0,1030.0,1.0,,,1269.0,2023-03-05
144.0,Madagascar,67889,24.0,1423.0,1.0,66445.0,12.0,21.0,,2327.0,49.0,526651.0,"18,050",29178077.0,Africa,430.0,20505.0,55.0,8.0,0.03,7.0,2023-03-05
145.0,Sudan,63809,,5013.0,,58460.0,,336.0,,1387.0,109.0,562941.0,"12,240",45992020.0,Africa,721.0,9175.0,82.0,,,7.0,2023-03-05
146.0,Mauritania,63668,,997.0,,62441.0,,230.0,,12988.0,203.0,1009957.0,"206,030",4901981.0,Africa,77.0,4917.0,5.0,,,47.0,2023-03-05
147.0,Cabo Verde,63244,,413.0,,62773.0,,58.0,23.0,111408.0,728.0,401622.0,"707,482",567678.0,Africa,9.0,1375.0,1.0,,,102.0,2023-03-05
148.0,Bhutan,62620,,21.0,,61564.0,,1035.0,,79473.0,27.0,2303734.0,"2,923,739",787941.0,Asia,13.0,37521.0,0.0,,,1314.0,2023-03-05
149.0,Syria,57467,,3164.0,,54303.0,,0.0,,2968.0,163.0,146269.0,"7,553",19364809.0,Asia,337.0,6120.0,132.0,,,,2023-03-05
150.0,Burundi,53631,,38.0,,53569.0,,24.0,,4248.0,3.0,345742.0,"27,386",12624840.0,Africa,235.0,332233.0,37.0,,,2.0,2023-03-05
151.0,Seychelles,50665,,172.0,,50440.0,,53.0,,509575.0,1730.0,,,99426.0,Africa,2.0,578.0,,,,533.0,2023-03-05
152.0,Gabon,48981,,306.0,,48674.0,,1.0,,21008.0,131.0,1621909.0,"695,641",2331533.0,Africa,48.0,7619.0,1.0,,,4.0,2023-03-05
153.0,Andorra,47875,,165.0,,47563.0,,147.0,14.0,618037.0,2130.0,249838.0,"3,225,256",77463.0,Europe,2.0,469.0,0.0,,,1898.0,2023-03-05
154.0,Papua New Guinea,46809,,670.0,,43982.0,,2157.0,7.0,5037.0,72.0,249149.0,"26,813",9292169.0,Australia/Oceania,199.0,13869.0,37.0,,,232.0,2023-03-05
155.0,Curaçao,45986,,295.0,,44720.0,,971.0,3.0,277812.0,1782.0,496693.0,"3,000,640",165529.0,North America,4.0,561.0,0.0,,,5866.0,2023-03-05
156.0,Aruba,44044,,236.0,,42438.0,,1370.0,2.0,409297.0,2193.0,177885.0,"1,653,068",107609.0,North America,2.0,456.0,1.0,,,12731.0,2023-03-05
157.0,Tanzania,42846,,846.0,,,,,7.0,677.0,13.0,,,63298550.0,Africa,1477.0,74821.0,,,,661.0,2023-03-05
158.0,Mayotte,42004,,188.0,,,,,,146734.0,657.0,176919.0,"618,038",286259.0,Africa,7.0,1523.0,2.0,,,135723.0,2023-03-05
